,date,county,daily_county_confirmed,county_confirmed,daily_state_confirmed,state_confirmed,county_cases_increase,date_cases_contribution,total_cases_contribution,daily_county_deaths,county_deaths,daily_state_deaths,state_deaths,county_deaths_increase,date_death_contribution,total_death_contribution
7501,2020-03-29,Jackson,0,1,61,333,0.0,0.0,0.003003003003003003,0,0,1,7,0.0,0.0,0.0
7500,2020-03-29,Jefferson,0,1,61,333,0.0,0.0,0.003003003003003003,0,0,1,7,0.0,0.0,0.0
7499,2020-03-29,Johnson,28,108,61,333,0.25925925925925924,0.459016393442623,0.32432432432432434,0,2,1,7,0.0,0.0,0.2857142857142857
7498,2020-03-29,Leavenworth,2,17,61,333,0.1176470588235294,0.032786885245901634,0.05105105105105105,0,0,1,7,0.0,0.0,0.0
7497,2020-03-29,Linn,1,5,61,333,0.2,0.016393442622950817,0.015015015015015015,0,0,1,7,0.0,0.0,0.0
7496,2020-03-29,Lyon,2,7,61,333,0.2857142857142857,0.032786885245901634,0.021021021021021026,0,0,1,7,0.0,0.0,0.0
7495,2020-03-29,McPherson,2,3,61,333,0.6666666666666666,0.032786885245901634,0.009009009009009009,0,0,1,7,0.0,0.0,0.0
7494,2020-03-29,Miami,0,1,61,333,0.0,0.0,0.003003003003003003,0,0,1,7,0.0,0.0,0.0
7493,2020-03-29,Mitchell,0,3,61,333,0.0,0.0,0.009009009009009009,0,0,1,7,0.0,0.0,0.0
7492,2020-03-29,Morris,0,2,61,333,0.0,0.0,0.006006006006006006,0,0,1,7,0.0,0.0,0.0
7491,2020-03-29,Neosho,0,1,61,333,0.0,0.0,0.003003003003003003,0,0,1,7,0.0,0.0,0.0
7490,2020-03-29,Osage,0,1,61,333,0.0,0.0,0.003003003003003003,0,0,1,7,0.0,0.0,0.0
7489,2020-03-29,Ottawa,0,1,61,333,0.0,0.0,0.003003003003003003,0,0,1,7,0.0,0.0,0.0
7488,2020-03-29,Pottawatomie,0,1,61,333,0.0,0.0,0.003003003003003003,0,0,1,7,0.0,0.0,0.0
7487,2020-03-29,Reno,2,7,61,333,0.2857142857142857,0.032786885245901634,0.021021021021021026,0,0,1,7,0.0,0.0,0.0
7486,2020-03-29,Riley,0,2,61,333,0.0,0.0,0.006006006006006006,0,0,1,7,0.0,0.0,0.0
7485,2020-03-29,Sedgwick,9,42,61,333,0.21428571428571427,0.14754098360655735,0.12612612612612611,0,0,1,7,0.0,0.0,0.0
7484,2020-03-29,Shawnee,6,13,61,333,0.4615384615384616,0.09836065573770493,0.03903903903903904,0,1,1,7,0.0,0.0,0.14285714285714285
7483,2020-03-29,Sumner,0,1,61,333,0.0,0.0,0.003003003003003003,0,0,1,7,0.0,0.0,0.0
7482,2020-03-29,Woodson,0,1,61,333,0.0,0.0,0.003003003003003003,0,0,1,7,0.0,0.0,0.0
7481,2020-03-29,Wyandotte,2,55,61,333,0.03636363636363636,0.032786885245901634,0.16516516516516516,1,4,1,7,0.25,1.0,0.5714285714285714
7480,2020-03-30,Bourbon,0,3,41,374,0.0,0.0,0.00802139037433155,0,0,2,9,0.0,0.0,0.0
7479,2020-03-30,Butler,0,3,41,374,0.0,0.0,0.00802139037433155,0,0,2,9,0.0,0.0,0.0
7478,2020-03-30,Cherokee,0,2,41,374,0.0,0.0,0.0053475935828877,0,0,2,9,0.0,0.0,0.0
7477,2020-03-30,Clay,0,1,41,374,0.0,0.0,0.00267379679144385,0,0,2,9,0.0,0.0,0.0
7476,2020-03-30,Coffey,2,10,41,374,0.2,0.04878048780487805,0.026737967914438502,0,0,2,9,0.0,0.0,0.0
7475,2020-03-30,Crawford,1,5,41,374,0.2,0.024390243902439025,0.013368983957219251,1,1,2,9,1.0,0.5,0.1111111111111111
7474,2020-03-30,Doniphan,0,1,41,374,0.0,0.0,0.00267379679144385,0,0,2,9,0.0,0.0,0.0
7473,2020-03-30,Douglas,0,23,41,374,0.0,0.0,0.06149732620320856,0,0,2,9,0.0,0.0,0.0
7472,2020-03-30,Finney,0,1,41,374,0.0,0.0,0.00267379679144385,0,0,2,9,0.0,0.0,0.0
7471,2020-03-30,Ford,0,1,41,374,0.0,0.0,0.00267379679144385,0,0,2,9,0.0,0.0,0.0
7470,2020-03-30,Franklin,0,6,41,374,0.0,0.0,0.016042780748663103,0,0,2,9,0.0,0.0,0.0
7469,2020-03-30,Gove,0,1,41,374,0.0,0.0,0.00267379679144385,0,0,2,9,0.0,0.0,0.0
7468,2020-03-30,Harvey,0,1,41,374,0.0,0.0,0.00267379679144385,0,0,2,9,0.0,0.0,0.0
7467,2020-03-30,Jackson,0,1,41,374,0.0,0.0,0.00267379679144385,0,0,2,9,0.0,0.0,0.0
7466,2020-03-30,Jefferson,0,1,41,374,0.0,0.0,0.00267379679144385,0,0,2,9,0.0,0.0,0.0
7465,2020-03-30,Johnson,8,116,41,374,0.0689655172413793,0.1951219512195122,0.31016042780748665,0,2,2,9,0.0,0.0,0.2222222222222222
7464,2020-03-30,Leavenworth,3,20,41,374,0.15,0.07317073170731707,0.053475935828877004,0,0,2,9,0.0,0.0,0.0
7463,2020-03-30,Linn,0,5,41,374,0.0,0.0,0.013368983957219251,0,0,2,9,0.0,0.0,0.0
7462,2020-03-30,Lyon,2,9,41,374,0.2222222222222222,0.04878048780487805,0.024064171122994648,0,0,2,9,0.0,0.0,0.0
7461,2020-03-30,McPherson,0,3,41,374,0.0,0.0,0.00802139037433155,0,0,2,9,0.0,0.0,0.0
7460,2020-03-30,Miami,0,1,41,374,0.0,0.0,0.00267379679144385,0,0,2,9,0.0,0.0,0.0
7459,2020-03-30,Mitchell,0,3,41,374,0.0,0.0,0.00802139037433155,0,0,2,9,0.0,0.0,0.0
7458,2020-03-30,Montgomery,1,4,41,374,0.25,0.024390243902439025,0.0106951871657754,0,0,2,9,0.0,0.0,0.0
7457,2020-03-30,Morris,0,2,41,374,0.0,0.0,0.0053475935828877,0,0,2,9,0.0,0.0,0.0
7456,2020-03-30,Neosho,0,1,41,374,0.0,0.0,0.00267379679144385,0,0,2,9,0.0,0.0,0.0
7455,2020-03-30,Osage,1,2,41,374,0.5,0.024390243902439025,0.0053475935828877,0,0,2,9,0.0,0.0,0.0
7454,2020-03-30,Ottawa,0,1,41,374,0.0,0.0,0.00267379679144385,0,0,2,9,0.0,0.0,0.0
7453,2020-03-30,Pottawatomie,0,1,41,374,0.0,0.0,0.00267379679144385,0,0,2,9,0.0,0.0,0.0
7452,2020-03-30,Reno,0,7,41,374,0.0,0.0,0.01871657754010695,0,0,2,9,0.0,0.0,0.0
7451,2020-03-30,Riley,0,2,41,374,0.0,0.0,0.0053475935828877,0,0,2,9,0.0,0.0,0.0
7450,2020-03-30,Sedgwick,7,49,41,374,0.14285714285714285,0.17073170731707318,0.13101604278074866,1,1,2,9,1.0,0.5,0.1111111111111111
7449,2020-03-30,Shawnee,1,14,41,374,0.07142857142857144,0.024390243902439025,0.0374331550802139,0,1,2,9,0.0,0.0,0.1111111111111111
7448,2020-03-30,Stafford,0,1,41,374,0.0,0.0,0.00267379679144385,0,0,2,9,0.0,0.0,0.0
7447,2020-03-30,Stevens,1,2,41,374,0.5,0.024390243902439025,0.0053475935828877,0,0,2,9,0.0,0.0,0.0
7446,2020-03-30,Sumner,0,1,41,374,0.0,0.0,0.00267379679144385,0,0,2,9,0.0,0.0,0.0
7445,2020-03-30,Woodson,0,1,41,374,0.0,0.0,0.00267379679144385,0,0,2,9,0.0,0.0,0.0
7444,2020-03-30,Wyandotte,12,67,41,374,0.1791044776119403,0.2926829268292683,0.17914438502673796,0,4,2,9,0.0,0.0,0.4444444444444444
7443,2020-03-31,Atchison,0,1,61,435,0.0,0.0,0.002298850574712644,0,0,1,10,0.0,0.0,0.0
7442,2020-03-31,Bourbon,0,3,61,435,0.0,0.0,0.00689655172413793,0,0,1,10,0.0,0.0,0.0
7441,2020-03-31,Butler,0,3,61,435,0.0,0.0,0.00689655172413793,0,0,1,10,0.0,0.0,0.0
7440,2020-03-31,Cherokee,1,3,61,435,0.3333333333333333,0.016393442622950817,0.00689655172413793,0,0,1,10,0.0,0.0,0.0
7439,2020-03-31,Clay,0,1,61,435,0.0,0.0,0.002298850574712644,0,0,1,10,0.0,0.0,0.0
7438,2020-03-31,Coffey,4,14,61,435,0.2857142857142857,0.06557377049180327,0.032183908045977004,0,0,1,10,0.0,0.0,0.0
7437,2020-03-31,Crawford,0,5,61,435,0.0,0.0,0.011494252873563218,0,1,1,10,0.0,0.0,0.1
7436,2020-03-31,Doniphan,0,1,61,435,0.0,0.0,0.002298850574712644,0,0,1,10,0.0,0.0,0.0
7435,2020-03-31,Douglas,1,24,61,435,0.04166666666666666,0.016393442622950817,0.05517241379310345,0,0,1,10,0.0,0.0,0.0
7434,2020-03-31,Finney,0,1,61,435,0.0,0.0,0.002298850574712644,0,0,1,10,0.0,0.0,0.0
7433,2020-03-31,Ford,0,1,61,435,0.0,0.0,0.002298850574712644,0,0,1,10,0.0,0.0,0.0
7432,2020-03-31,Franklin,1,7,61,435,0.14285714285714285,0.016393442622950817,0.016091954022988506,0,0,1,10,0.0,0.0,0.0
7431,2020-03-31,Gove,0,1,61,435,0.0,0.0,0.002298850574712644,0,0,1,10,0.0,0.0,0.0
7430,2020-03-31,Harvey,0,1,61,435,0.0,0.0,0.002298850574712644,0,0,1,10,0.0,0.0,0.0
7429,2020-03-31,Jackson,0,1,61,435,0.0,0.0,0.002298850574712644,0,0,1,10,0.0,0.0,0.0
7428,2020-03-31,Jefferson,0,1,61,435,0.0,0.0,0.002298850574712644,0,0,1,10,0.0,0.0,0.0
7427,2020-03-31,Johnson,18,134,61,435,0.13432835820895522,0.29508196721311475,0.3080459770114943,1,3,1,10,0.3333333333333333,1.0,0.3
7426,2020-03-31,Leavenworth,4,24,61,435,0.16666666666666666,0.06557377049180327,0.05517241379310345,0,0,1,10,0.0,0.0,0.0
7425,2020-03-31,Linn,0,5,61,435,0.0,0.0,0.011494252873563218,0,0,1,10,0.0,0.0,0.0
7424,2020-03-31,Lyon,1,10,61,435,0.1,0.016393442622950817,0.02298850574712644,0,0,1,10,0.0,0.0,0.0
7423,2020-03-31,McPherson,0,3,61,435,0.0,0.0,0.00689655172413793,0,0,1,10,0.0,0.0,0.0
7422,2020-03-31,Miami,0,1,61,435,0.0,0.0,0.002298850574712644,0,0,1,10,0.0,0.0,0.0
7421,2020-03-31,Mitchell,0,3,61,435,0.0,0.0,0.00689655172413793,0,0,1,10,0.0,0.0,0.0
7420,2020-03-31,Montgomery,1,5,61,435,0.2,0.016393442622950817,0.011494252873563218,0,0,1,10,0.0,0.0,0.0
7419,2020-03-31,Morris,0,2,61,435,0.0,0.0,0.004597701149425286,0,0,1,10,0.0,0.0,0.0
7418,2020-03-31,Neosho,0,1,61,435,0.0,0.0,0.002298850574712644,0,0,1,10,0.0,0.0,0.0
7417,2020-03-31,Osage,1,3,61,435,0.3333333333333333,0.016393442622950817,0.00689655172413793,0,0,1,10,0.0,0.0,0.0
7416,2020-03-31,Ottawa,0,1,61,435,0.0,0.0,0.002298850574712644,0,0,1,10,0.0,0.0,0.0
7415,2020-03-31,Pottawatomie,1,2,61,435,0.5,0.016393442622950817,0.004597701149425286,0,0,1,10,0.0,0.0,0.0
7414,2020-03-31,Reno,0,7,61,435,0.0,0.0,0.016091954022988506,0,0,1,10,0.0,0.0,0.0
7413,2020-03-31,Riley,0,2,61,435,0.0,0.0,0.004597701149425286,0,0,1,10,0.0,0.0,0.0
7412,2020-03-31,Saline,0,1,61,435,0.0,0.0,0.002298850574712644,0,0,1,10,0.0,0.0,0.0
7411,2020-03-31,Sedgwick,9,58,61,435,0.15517241379310345,0.14754098360655735,0.13333333333333333,0,1,1,10,0.0,0.0,0.1
7410,2020-03-31,Shawnee,3,17,61,435,0.17647058823529413,0.04918032786885246,0.03908045977011494,0,1,1,10,0.0,0.0,0.1
7409,2020-03-31,Stafford,0,1,61,435,0.0,0.0,0.002298850574712644,0,0,1,10,0.0,0.0,0.0
7408,2020-03-31,Stevens,0,2,61,435,0.0,0.0,0.004597701149425286,0,0,1,10,0.0,0.0,0.0
7407,2020-03-31,Sumner,0,1,61,435,0.0,0.0,0.002298850574712644,0,0,1,10,0.0,0.0,0.0
7406,2020-03-31,Woodson,1,2,61,435,0.5,0.016393442622950817,0.004597701149425286,0,0,1,10,0.0,0.0,0.0
7405,2020-03-31,Wyandotte,12,79,61,435,0.1518987341772152,0.19672131147540986,0.18160919540229886,0,4,1,10,0.0,0.0,0.4
7404,2020-04-01,Atchison,0,1,54,489,0.0,0.0,0.0020449897750511245,0,0,1,11,0.0,0.0,0.0
7403,2020-04-01,Barton,1,2,54,489,0.5,0.018518518518518517,0.00408997955010225,0,0,1,11,0.0,0.0,0.0
7402,2020-04-01,Bourbon,0,3,54,489,0.0,0.0,0.006134969325153374,0,0,1,11,0.0,0.0,0.0
7401,2020-04-01,Butler,2,5,54,489,0.4,0.037037037037037035,0.010224948875255624,0,0,1,11,0.0,0.0,0.0
7400,2020-04-01,Chautauqua,0,1,54,489,0.0,0.0,0.0020449897750511245,0,0,1,11,0.0,0.0,0.0
7399,2020-04-01,Cherokee,0,3,54,489,0.0,0.0,0.006134969325153374,0,0,1,11,0.0,0.0,0.0
7398,2020-04-01,Clay,0,1,54,489,0.0,0.0,0.0020449897750511245,0,0,1,11,0.0,0.0,0.0
7397,2020-04-01,Coffey,2,16,54,489,0.125,0.037037037037037035,0.032719836400818,0,0,1,11,0.0,0.0,0.0
7396,2020-04-01,Crawford,0,5,54,489,0.0,0.0,0.010224948875255624,0,1,1,11,0.0,0.0,0.09090909090909091
7395,2020-04-01,Doniphan,0,1,54,489,0.0,0.0,0.0020449897750511245,0,0,1,11,0.0,0.0,0.0
7394,2020-04-01,Douglas,6,30,54,489,0.2,0.1111111111111111,0.06134969325153375,0,0,1,11,0.0,0.0,0.0
7393,2020-04-01,Finney,0,1,54,489,0.0,0.0,0.0020449897750511245,0,0,1,11,0.0,0.0,0.0
7392,2020-04-01,Ford,0,1,54,489,0.0,0.0,0.0020449897750511245,0,0,1,11,0.0,0.0,0.0
7391,2020-04-01,Franklin,0,7,54,489,0.0,0.0,0.014314928425357872,0,0,1,11,0.0,0.0,0.0
7390,2020-04-01,Gove,0,1,54,489,0.0,0.0,0.0020449897750511245,0,0,1,11,0.0,0.0,0.0
7389,2020-04-01,Harvey,1,2,54,489,0.5,0.018518518518518517,0.00408997955010225,0,0,1,11,0.0,0.0,0.0
7388,2020-04-01,Jackson,0,1,54,489,0.0,0.0,0.0020449897750511245,0,0,1,11,0.0,0.0,0.0
7387,2020-04-01,Jefferson,0,1,54,489,0.0,0.0,0.0020449897750511245,0,0,1,11,0.0,0.0,0.0
7386,2020-04-01,Johnson,9,143,54,489,0.06293706293706294,0.16666666666666666,0.29243353783231085,0,3,1,11,0.0,0.0,0.2727272727272727
7385,2020-04-01,Labette,0,1,54,489,0.0,0.0,0.0020449897750511245,0,0,1,11,0.0,0.0,0.0
7384,2020-04-01,Leavenworth,1,25,54,489,0.04,0.018518518518518517,0.05112474437627812,0,0,1,11,0.0,0.0,0.0
7383,2020-04-01,Linn,0,5,54,489,0.0,0.0,0.010224948875255624,0,0,1,11,0.0,0.0,0.0
7382,2020-04-01,Lyon,2,12,54,489,0.16666666666666666,0.037037037037037035,0.024539877300613498,0,0,1,11,0.0,0.0,0.0
7381,2020-04-01,McPherson,2,5,54,489,0.4,0.037037037037037035,0.010224948875255624,0,0,1,11,0.0,0.0,0.0
7380,2020-04-01,Miami,0,1,54,489,0.0,0.0,0.0020449897750511245,0,0,1,11,0.0,0.0,0.0
7379,2020-04-01,Mitchell,0,3,54,489,0.0,0.0,0.006134969325153374,0,0,1,11,0.0,0.0,0.0
7378,2020-04-01,Montgomery,1,6,54,489,0.16666666666666666,0.018518518518518517,0.012269938650306749,0,0,1,11,0.0,0.0,0.0
7377,2020-04-01,Morris,0,2,54,489,0.0,0.0,0.00408997955010225,0,0,1,11,0.0,0.0,0.0
7376,2020-04-01,Neosho,0,1,54,489,0.0,0.0,0.0020449897750511245,0,0,1,11,0.0,0.0,0.0
7375,2020-04-01,Osage,0,3,54,489,0.0,0.0,0.006134969325153374,0,0,1,11,0.0,0.0,0.0
7374,2020-04-01,Ottawa,0,1,54,489,0.0,0.0,0.0020449897750511245,0,0,1,11,0.0,0.0,0.0
7373,2020-04-01,Pottawatomie,0,2,54,489,0.0,0.0,0.00408997955010225,0,0,1,11,0.0,0.0,0.0
7372,2020-04-01,Reno,1,8,54,489,0.125,0.018518518518518517,0.016359918200409,0,0,1,11,0.0,0.0,0.0
7371,2020-04-01,Riley,3,5,54,489,0.6,0.05555555555555555,0.010224948875255624,0,0,1,11,0.0,0.0,0.0
7370,2020-04-01,Saline,0,1,54,489,0.0,0.0,0.0020449897750511245,0,0,1,11,0.0,0.0,0.0
7369,2020-04-01,Sedgwick,6,64,54,489,0.09375,0.1111111111111111,0.130879345603272,0,1,1,11,0.0,0.0,0.09090909090909091
7368,2020-04-01,Shawnee,1,18,54,489,0.05555555555555555,0.018518518518518517,0.03680981595092025,1,2,1,11,0.5,1.0,0.18181818181818185
7367,2020-04-01,Stafford,0,1,54,489,0.0,0.0,0.0020449897750511245,0,0,1,11,0.0,0.0,0.0
7366,2020-04-01,Stevens,0,2,54,489,0.0,0.0,0.00408997955010225,0,0,1,11,0.0,0.0,0.0
7365,2020-04-01,Sumner,0,1,54,489,0.0,0.0,0.0020449897750511245,0,0,1,11,0.0,0.0,0.0
7364,2020-04-01,Woodson,1,3,54,489,0.3333333333333333,0.018518518518518517,0.006134969325153374,0,0,1,11,0.0,0.0,0.0
7363,2020-04-01,Wyandotte,14,93,54,489,0.15053763440860216,0.25925925925925924,0.1901840490797546,0,4,1,11,0.0,0.0,0.3636363636363637
7362,2020-04-02,Atchison,0,1,65,554,0.0,0.0,0.0018050541516245488,0,0,3,14,0.0,0.0,0.0
7361,2020-04-02,Barton,0,2,65,554,0.0,0.0,0.0036101083032490976,0,0,3,14,0.0,0.0,0.0
7360,2020-04-02,Bourbon,0,3,65,554,0.0,0.0,0.005415162454873646,0,0,3,14,0.0,0.0,0.0
7359,2020-04-02,Butler,2,7,65,554,0.2857142857142857,0.030769230769230767,0.01263537906137184,0,0,3,14,0.0,0.0,0.0
7358,2020-04-02,Chautauqua,0,1,65,554,0.0,0.0,0.0018050541516245488,0,0,3,14,0.0,0.0,0.0
7357,2020-04-02,Cherokee,1,4,65,554,0.25,0.015384615384615384,0.007220216606498195,0,0,3,14,0.0,0.0,0.0
7356,2020-04-02,Clay,0,1,65,554,0.0,0.0,0.0018050541516245488,0,0,3,14,0.0,0.0,0.0
7355,2020-04-02,Coffey,0,16,65,554,0.0,0.0,0.02888086642599278,1,1,3,14,1.0,0.3333333333333333,0.07142857142857144
7354,2020-04-02,Crawford,1,6,65,554,0.16666666666666666,0.015384615384615384,0.010830324909747292,0,1,3,14,0.0,0.0,0.07142857142857144
7353,2020-04-02,Doniphan,0,1,65,554,0.0,0.0,0.0018050541516245488,0,0,3,14,0.0,0.0,0.0
7352,2020-04-02,Douglas,1,31,65,554,0.03225806451612903,0.015384615384615384,0.05595667870036101,0,0,3,14,0.0,0.0,0.0
7351,2020-04-02,Finney,2,3,65,554,0.6666666666666666,0.030769230769230767,0.005415162454873646,0,0,3,14,0.0,0.0,0.0
7350,2020-04-02,Ford,0,1,65,554,0.0,0.0,0.0018050541516245488,0,0,3,14,0.0,0.0,0.0
7349,2020-04-02,Franklin,1,8,65,554,0.125,0.015384615384615384,0.01444043321299639,0,0,3,14,0.0,0.0,0.0
7348,2020-04-02,Gove,0,1,65,554,0.0,0.0,0.0018050541516245488,0,0,3,14,0.0,0.0,0.0
7347,2020-04-02,Harvey,0,2,65,554,0.0,0.0,0.0036101083032490976,0,0,3,14,0.0,0.0,0.0
7346,2020-04-02,Jackson,0,1,65,554,0.0,0.0,0.0018050541516245488,0,0,3,14,0.0,0.0,0.0
7345,2020-04-02,Jefferson,0,1,65,554,0.0,0.0,0.0018050541516245488,0,0,3,14,0.0,0.0,0.0
7344,2020-04-02,Johnson,18,161,65,554,0.11180124223602483,0.2769230769230769,0.2906137184115524,1,4,3,14,0.25,0.3333333333333333,0.2857142857142857
7343,2020-04-02,Labette,0,1,65,554,0.0,0.0,0.0018050541516245488,0,0,3,14,0.0,0.0,0.0
7342,2020-04-02,Leavenworth,2,27,65,554,0.07407407407407407,0.030769230769230767,0.04873646209386282,0,0,3,14,0.0,0.0,0.0
7341,2020-04-02,Linn,0,5,65,554,0.0,0.0,0.009025270758122744,0,0,3,14,0.0,0.0,0.0
7340,2020-04-02,Lyon,4,16,65,554,0.25,0.061538461538461535,0.02888086642599278,0,0,3,14,0.0,0.0,0.0
7339,2020-04-02,McPherson,0,5,65,554,0.0,0.0,0.009025270758122744,0,0,3,14,0.0,0.0,0.0
7338,2020-04-02,Miami,0,1,65,554,0.0,0.0,0.0018050541516245488,0,0,3,14,0.0,0.0,0.0
7337,2020-04-02,Mitchell,-1,2,65,554,-0.5,-0.015384615384615384,0.0036101083032490976,0,0,3,14,0.0,0.0,0.0
7336,2020-04-02,Montgomery,0,6,65,554,0.0,0.0,0.010830324909747292,0,0,3,14,0.0,0.0,0.0
7335,2020-04-02,Morris,0,2,65,554,0.0,0.0,0.0036101083032490976,0,0,3,14,0.0,0.0,0.0
7334,2020-04-02,Neosho,0,1,65,554,0.0,0.0,0.0018050541516245488,0,0,3,14,0.0,0.0,0.0
7333,2020-04-02,Osage,0,3,65,554,0.0,0.0,0.005415162454873646,0,0,3,14,0.0,0.0,0.0
7332,2020-04-02,Ottawa,0,1,65,554,0.0,0.0,0.0018050541516245488,0,0,3,14,0.0,0.0,0.0
7331,2020-04-02,Pottawatomie,0,2,65,554,0.0,0.0,0.0036101083032490976,0,0,3,14,0.0,0.0,0.0
7330,2020-04-02,Pratt,0,1,65,554,0.0,0.0,0.0018050541516245488,0,0,3,14,0.0,0.0,0.0
7329,2020-04-02,Reno,0,8,65,554,0.0,0.0,0.01444043321299639,0,0,3,14,0.0,0.0,0.0
7328,2020-04-02,Riley,1,6,65,554,0.16666666666666666,0.015384615384615384,0.010830324909747292,0,0,3,14,0.0,0.0,0.0
7327,2020-04-02,Saline,2,3,65,554,0.6666666666666666,0.030769230769230767,0.005415162454873646,0,0,3,14,0.0,0.0,0.0
7326,2020-04-02,Sedgwick,15,79,65,554,0.18987341772151897,0.2307692307692308,0.14259927797833935,0,1,3,14,0.0,0.0,0.07142857142857144
7325,2020-04-02,Shawnee,2,20,65,554,0.1,0.030769230769230767,0.036101083032490974,0,2,3,14,0.0,0.0,0.14285714285714285
7324,2020-04-02,Stafford,0,1,65,554,0.0,0.0,0.0018050541516245488,0,0,3,14,0.0,0.0,0.0
7323,2020-04-02,Stevens,-1,1,65,554,-1.0,-0.015384615384615384,0.0018050541516245488,0,0,3,14,0.0,0.0,0.0
7322,2020-04-02,Sumner,0,1,65,554,0.0,0.0,0.0018050541516245488,0,0,3,14,0.0,0.0,0.0
7321,2020-04-02,Woodson,0,3,65,554,0.0,0.0,0.005415162454873646,0,0,3,14,0.0,0.0,0.0
7320,2020-04-02,Wyandotte,13,106,65,554,0.12264150943396225,0.2,0.19133574007220214,1,5,3,14,0.2,0.3333333333333333,0.35714285714285715
7319,2020-04-03,Atchison,0,1,71,625,0.0,0.0,0.0016,0,0,5,19,0.0,0.0,0.0
7318,2020-04-03,Barton,1,3,71,625,0.3333333333333333,0.014084507042253518,0.0048,0,0,5,19,0.0,0.0,0.0
7317,2020-04-03,Bourbon,0,3,71,625,0.0,0.0,0.0048,0,0,5,19,0.0,0.0,0.0
7316,2020-04-03,Butler,0,7,71,625,0.0,0.0,0.0112,0,0,5,19,0.0,0.0,0.0
7315,2020-04-03,Chautauqua,1,2,71,625,0.5,0.014084507042253518,0.0032,0,0,5,19,0.0,0.0,0.0
7314,2020-04-03,Cherokee,1,5,71,625,0.2,0.014084507042253518,0.008,0,0,5,19,0.0,0.0,0.0
7313,2020-04-03,Clay,0,1,71,625,0.0,0.0,0.0016,0,0,5,19,0.0,0.0,0.0
7312,2020-04-03,Cloud,0,1,71,625,0.0,0.0,0.0016,0,0,5,19,0.0,0.0,0.0
7311,2020-04-03,Coffey,2,18,71,625,0.1111111111111111,0.028169014084507043,0.0288,0,1,5,19,0.0,0.0,0.05263157894736842
7310,2020-04-03,Cowley,0,1,71,625,0.0,0.0,0.0016,0,0,5,19,0.0,0.0,0.0
7309,2020-04-03,Crawford,0,6,71,625,0.0,0.0,0.0096,0,1,5,19,0.0,0.0,0.05263157894736842
7308,2020-04-03,Doniphan,0,1,71,625,0.0,0.0,0.0016,0,0,5,19,0.0,0.0,0.0
7307,2020-04-03,Douglas,0,31,71,625,0.0,0.0,0.0496,0,0,5,19,0.0,0.0,0.0
7306,2020-04-03,Finney,1,4,71,625,0.25,0.014084507042253518,0.0064,0,0,5,19,0.0,0.0,0.0
7305,2020-04-03,Ford,1,2,71,625,0.5,0.014084507042253518,0.0032,0,0,5,19,0.0,0.0,0.0
7304,2020-04-03,Franklin,1,9,71,625,0.1111111111111111,0.014084507042253518,0.0144,0,0,5,19,0.0,0.0,0.0
7303,2020-04-03,Gove,0,1,71,625,0.0,0.0,0.0016,0,0,5,19,0.0,0.0,0.0
7302,2020-04-03,Harvey,0,2,71,625,0.0,0.0,0.0032,0,0,5,19,0.0,0.0,0.0
7301,2020-04-03,Jackson,0,1,71,625,0.0,0.0,0.0016,0,0,5,19,0.0,0.0,0.0
7300,2020-04-03,Jefferson,1,2,71,625,0.5,0.014084507042253518,0.0032,0,0,5,19,0.0,0.0,0.0
7299,2020-04-03,Johnson,11,172,71,625,0.06395348837209304,0.15492957746478872,0.2752,3,7,5,19,0.42857142857142855,0.6,0.3684210526315789
7298,2020-04-03,Labette,0,1,71,625,0.0,0.0,0.0016,0,0,5,19,0.0,0.0,0.0
7297,2020-04-03,Leavenworth,4,31,71,625,0.12903225806451613,0.056338028169014086,0.0496,1,1,5,19,1.0,0.2,0.05263157894736842
7296,2020-04-03,Linn,0,5,71,625,0.0,0.0,0.008,0,0,5,19,0.0,0.0,0.0
7295,2020-04-03,Lyon,1,17,71,625,0.05882352941176471,0.014084507042253518,0.0272,0,0,5,19,0.0,0.0,0.0
7294,2020-04-03,McPherson,1,6,71,625,0.16666666666666666,0.014084507042253518,0.0096,0,0,5,19,0.0,0.0,0.0
7293,2020-04-03,Miami,0,1,71,625,0.0,0.0,0.0016,0,0,5,19,0.0,0.0,0.0
7292,2020-04-03,Mitchell,0,2,71,625,0.0,0.0,0.0032,0,0,5,19,0.0,0.0,0.0
7291,2020-04-03,Montgomery,0,6,71,625,0.0,0.0,0.0096,0,0,5,19,0.0,0.0,0.0
7290,2020-04-03,Morris,0,2,71,625,0.0,0.0,0.0032,0,0,5,19,0.0,0.0,0.0
7289,2020-04-03,Neosho,0,1,71,625,0.0,0.0,0.0016,0,0,5,19,0.0,0.0,0.0
7288,2020-04-03,Osage,0,3,71,625,0.0,0.0,0.0048,0,0,5,19,0.0,0.0,0.0
7287,2020-04-03,Ottawa,0,1,71,625,0.0,0.0,0.0016,0,0,5,19,0.0,0.0,0.0
7286,2020-04-03,Pottawatomie,0,2,71,625,0.0,0.0,0.0032,0,0,5,19,0.0,0.0,0.0
7285,2020-04-03,Pratt,0,1,71,625,0.0,0.0,0.0016,0,0,5,19,0.0,0.0,0.0
7284,2020-04-03,Reno,1,9,71,625,0.1111111111111111,0.014084507042253518,0.0144,0,0,5,19,0.0,0.0,0.0
7283,2020-04-03,Riley,5,11,71,625,0.4545454545454545,0.07042253521126761,0.0176,0,0,5,19,0.0,0.0,0.0
